XCoord;YCoord;OBJECTID;ID;COUNTRY;GRIDCODE;SHAPE_AREA
4437222.59640518;3754024.34643944;3817;KATT;SE;20kmE442N374;74685607.559928
4450024.21917569;3750023.29376053;3818;KATT;SE;20kmE444N374;399001591.054334
4466833.87882122;3747439.22499598;3819;KATT;SE;20kmE446N374;227847309.067673
4448775.28902704;3769080.98116727;3820;KATT;SE;20kmE444N376;341665046.698906
4460813.94677322;3761718.58283161;3821;KATT;SE;20kmE446N376;6294757.276302
4417690.82027271;3795033.28096809;3822;KATT;SE;20kmE440N378;51610711.034088
4429633.32533343;3789643.70588975;3823;KATT;SE;20kmE442N378;369624480.323724
4443544.25867718;3784130.08905352;3824;KATT;SE;20kmE444N378;65870065.048680
4413883.36153635;3811351.75300121;3825;KATT;SE;20kmE440N380;231947678.801074
4424765.19915805;3807983.26829153;3826;KATT;SE;20kmE442N380;169879869.580706
4409256.68322925;3829528.22695127;3827;KATT;SE;20kmE440N382;342208479.915043
4421118.42264871;3822175.40357159;3828;KATT;SE;20kmE442N382;10948592.747913
4405226.22747739;3848862.13268837;3829;KATT;SE;20kmE440N384;201232763.589589
4398821.32615843;3860353.90282564;3830;KATT;SE;20kmE438N386;1876911.609934
4403552.91956391;3861012.79235476;3831;KATT;SE;20kmE440N386;12216297.996398
4455758.78990413;3693781.94562847;3832;KATT;SE;100kmE44N36;110164498.249720
4446208.99197443;3741188.77574909;3833;KATT;SE;100kmE44N37;704154768.407042
4394664.70547963;3847886.07431867;3834;KATT;SE;100kmE43N38;272564780.406636
4411643.90660112;3877446.81623129;3835;1N;SE;20kmE440N386;14062720.973106
4412243.52252314;3888171.59550174;3836;1N;SE;20kmE440N388;71162844.309159
4420675.98276232;3889970.93482353;3837;1N;SE;20kmE442N388;2855862.678276
4395656.86018196;3917609.61517054;3838;1N;SE;20kmE438N390;13635798.055840
4402749.41930639;3910945.55755212;3839;1N;SE;20kmE440N390;34882549.669555
4394963.15863416;3931343.94847525;3840;1N;SE;20kmE438N392;21640596.504895
4403489.26870509;3924160.53985448;3841;1N;SE;20kmE440N392;6852584.344395
4392370.62576231;3947721.09934290;3842;1N;SE;20kmE438N394;57213465.042668
4389326.10967906;3968362.66619035;3843;1N;SE;20kmE438N396;44299023.571412
4385945.38851029;3992063.19052226;3844;1N;SE;20kmE438N398;67534427.062051
4387939.52551546;4004007.99516208;3845;1N;SE;20kmE438N400;29276513.751253
4452122.82974914;3789204.29251866;3846;1S;SE;20kmE444N378;42491996.976052
4438076.26208131;3809796.95976154;3847;1S;SE;20kmE442N380;6079069.017312
4446191.32690493;3808752.16314396;3848;1S;SE;20kmE444N380;77571799.091696
4431633.16985302;3832875.47233875;3849;1S;SE;20kmE442N382;93077004.617975
4418317.16994333;3856010.76113848;3850;1S;SE;20kmE440N384;28058478.661588
4422760.41437438;3847591.62315604;3851;1S;SE;20kmE442N384;59700795.195175
4418003.97984551;3865245.51220373;3852;1S;SE;20kmE440N386;32383099.207908
4421910.75285974;3866422.17144654;3853;1S;SE;20kmE442N386;24008119.962254
4208967.65905002;3557059.02113152;3854;NSPA;DK;20kmE420N354;93796511.603308
4206578.08725747;3569067.43007124;3855;NSPA;DK;20kmE420N356;256432999.448120
4190000.00000000;3590000.00000000;3856;NSPA;DK;20kmE418N358;400000000.000000
4203207.43003391;3587915.83512066;3857;NSPA;DK;20kmE420N358;113505250.666981
4188791.46620184;3610654.75765967;3858;NSPA;DK;20kmE418N360;334700912.683227
4200814.01742800;3611670.61962730;3859;NSPA;DK;20kmE420N360;11854189.454749
4190000.00000000;3630000.00000000;3860;NSPA;DK;20kmE418N362;400000000.000000
4202046.85010200;3630802.12950514;3861;NSPA;DK;20kmE420N362;79139041.106077
4190000.00000000;3650000.00000000;3862;NSPA;DK;20kmE418N364;400000000.000000
4201509.15661187;3648022.28399033;3863;NSPA;DK;20kmE420N364;53476822.697783
4190000.00000000;3670000.00000000;3864;NSPA;DK;20kmE418N366;400000000.000000
4200926.86286453;3672983.85736496;3865;NSPA;DK;20kmE420N366;29027241.770996
4190000.00000000;3690000.00000000;3866;NSPA;DK;20kmE418N368;400000000.000149
4201476.89688371;3689738.81956663;3867;NSPA;DK;20kmE420N368;58912947.953847
4190245.57397626;3709784.40302586;3868;NSPA;DK;20kmE418N370;389266720.510378
4201621.99595492;3710273.37990055;3869;NSPA;DK;20kmE420N370;64527767.494732
4193647.27459023;3728722.67967010;3870;NSPA;DK;20kmE418N372;242251665.415667
4203709.92985788;3731541.88646950;3871;NSPA;DK;20kmE420N372;138371715.698814
4206770.44637726;3750798.62329382;3872;NSPA;DK;20kmE420N374;253154415.592460
4213770.27867269;3768088.98820027;3873;NSPA;DK;20kmE420N376;207013623.965695
4224594.44054491;3774844.47193774;3874;NSPA;DK;20kmE422N376;106386291.546733
4227157.21359781;3783667.77853945;3875;NSPA;DK;20kmE422N378;91620793.252933
4160406.71338694;3581839.89845258;3876;NSPA;DK;100kmE41N35;2209656795.270653
4157431.27068976;3635661.24797469;3877;NSPA;DK;100kmE41N36;3613999505.309528
4188941.12479893;3727660.20347951;3878;NSPA;DK;100kmE41N37;106041546.848663
4218977.70169913;3780952.36593170;3879;NSPA;DK;100kmE42N37;4381209.332000
4181093.70286368;3717819.11317581;3880;NSNPA;DK;20kmE418N370;10733279.489622
4184398.93710422;3731961.56097625;3881;NSNPA;DK;20kmE418N372;157748334.584333
4200887.26353480;3758650.57039326;3882;NSNPA;DK;20kmE420N374;5387848.572741
4205481.20618926;3772427.34408937;3883;NSNPA;DK;20kmE420N376;186248460.126578
4227596.86112024;3794597.66897451;3884;NSNPA;DK;20kmE422N378;182679379.665050
4243772.01623226;3798489.92308372;3885;NSNPA;DK;20kmE424N378;25545185.823894
4284543.80547308;3818084.14795783;3886;NSNPA;DK;20kmE428N380;37586554.491420
4303974.92981753;3836059.10438184;3887;NSNPA;DK;20kmE430N382;70491490.606938
4309660.96981427;3850421.41079660;3888;NSNPA;DK;20kmE430N384;381388866.528287
4329811.82622232;3852938.57565258;3889;NSNPA;DK;20kmE432N384;281645096.966197
4348301.65720127;3855094.10742403;3890;NSNPA;DK;20kmE434N384;180256336.120655
4369826.50639970;3857406.56596176;3891;NSNPA;DK;20kmE436N384;103579032.629316
4380123.42374961;3860136.70912579;3892;NSNPA;DK;20kmE438N386;75929.188093
3996593.15057507;3597328.54657957;3893;NSNPA;DK;100kmE39N35;40955577.971110
4032446.51912670;3592907.48065210;3894;NSNPA;DK;100kmE40N35;741251812.780216
4109639.63265478;3593252.96419844;3895;NSNPA;DK;100kmE41N35;235063608.729497
3963462.92705057;3664272.87247076;3896;NSNPA;DK;100kmE39N36;5615667169.839306
4049905.06953182;3650607.33495601;3897;NSNPA;DK;100kmE40N36;9872756649.934669
4125636.89089274;3661814.91948962;3898;NSNPA;DK;100kmE41N36;4386000494.690919
3979693.97047832;3708331.60264021;3899;NSNPA;DK;100kmE39N37;761317952.484738
4058317.09509200;3726102.23934607;3900;NSNPA;DK;100kmE40N37;4820235063.013164
4148583.22354628;3749377.51676181;3901;NSNPA;DK;100kmE41N37;8319425654.919609
4209900.55335116;3790100.22043432;3902;NSNPA;DK;100kmE42N37;395617672.919820
4185013.21244975;3807826.47315094;3903;NSNPA;DK;100kmE41N38;527821104.096510
4257333.10261955;3831843.88253766;3904;NSNPA;DK;100kmE42N38;4296552852.029327
4332998.03869649;3876942.70024972;3905;NSNPA;DK;100kmE43N38;2378496390.656426
4323208.11213303;3902084.22444300;3906;NSNPA;DK;100kmE43N39;58858156.107900
4499562.12335214;3619074.52360354;3907;SOUND;DK;20kmE448N360;1748207.106604
4501416.90165688;3617906.70546795;3908;SOUND;DK;20kmE450N360;12099627.139464
4490272.38038298;3635615.05380403;3909;SOUND;DK;20kmE448N362;42256401.917302
4500721.56156871;3622420.54040385;3910;SOUND;DK;20kmE450N362;2570761.145059
4484916.67084028;3648188.17908692;3911;SOUND;DK;20kmE448N364;92768211.134217
4485596.00534397;3660471.05593492;3912;SOUND;DK;20kmE448N366;619910.947198
4393688.58222113;3659983.55394288;3913;KATT;DK;20kmE438N364;3498.935145
4377187.74355386;3673212.30211553;3914;KATT;DK;20kmE436N366;75382507.892898
4389940.26010840;3671600.51764387;3915;KATT;DK;20kmE438N366;330556342.934073
4406694.27255825;3675935.41600478;3916;KATT;DK;20kmE440N366;122442440.222149
4436929.60017037;3679429.02176383;3917;KATT;DK;20kmE442N366;7881594.544721
4451720.81989775;3678058.49496139;3918;KATT;DK;20kmE444N366;71323680.153378
4468476.42808110;3675033.85387837;3919;KATT;DK;20kmE446N366;107940902.967167
4481269.22596234;3667331.70593930;3920;KATT;DK;20kmE448N366;1003453.215148
4378115.55841952;3686300.08754260;3921;KATT;DK;20kmE436N368;52333974.259694
4390000.00000000;3690000.00000000;3922;KATT;DK;20kmE438N368;400000000.000112
4410000.00000000;3690000.00000000;3923;KATT;DK;20kmE440N368;400000000.000075
4430109.98350506;3690190.79266046;3924;KATT;DK;20kmE442N368;392127194.181439
4463273.36083057;3681893.60639631;3925;KATT;DK;20kmE446N368;27805993.617073
4375941.57591497;3716166.53380440;3926;KATT;DK;20kmE436N370;68812971.446798
4390199.78389986;3710109.40897753;3927;KATT;DK;20kmE438N370;391548792.441093
4372939.78441048;3730621.43529392;3928;KATT;DK;20kmE436N372;279125180.013227
4407743.98294217;3727810.17796688;3929;KATT;DK;20kmE440N372;253618217.749633
4430505.21195282;3729390.64438056;3930;KATT;DK;20kmE442N372;371692368.715663
4359883.06869193;3750851.97877699;3931;KATT;DK;20kmE434N374;517675.896601
4409921.01858767;3750893.53461209;3932;KATT;DK;20kmE440N374;349249288.491188
4427781.96665028;3749272.20044216;3933;KATT;DK;20kmE442N374;288002736.850550
4358847.63978996;3773295.19921962;3934;KATT;DK;20kmE434N376;34768548.852543
4369921.11237005;3769908.07425511;3935;KATT;DK;20kmE436N376;396173377.012106
4357931.96545896;3789676.55431529;3936;KATT;DK;20kmE434N378;81137404.194274
4365634.73556506;3789105.57873161;3937;KATT;DK;20kmE436N378;216573320.096640
4398172.52894606;3793787.84324620;3938;KATT;DK;20kmE438N378;46194439.782460
4408789.37413547;3789340.60289048;3939;KATT;DK;20kmE440N378;328731386.287360
4420480.60436894;3781073.64306167;3940;KATT;DK;20kmE442N378;2321988.957550
4359007.51644794;3806318.00543559;3941;KATT;DK;20kmE434N380;28217324.121538
4368981.77719843;3810885.85459345;3942;KATT;DK;20kmE436N380;347587246.177934
4390758.83106316;3811899.43917580;3943;KATT;DK;20kmE438N380;315366158.529020
4404423.16524483;3808137.20728879;3944;KATT;DK;20kmE440N380;160245087.879088
4370272.28038482;3829934.28685759;3945;KATT;DK;20kmE436N382;389058383.450611
4401165.63358524;3822133.73501143;3946;KATT;DK;20kmE440N382;11192189.360937
4371082.90737213;3845735.33243619;3947;KATT;DK;20kmE436N384;215122912.874486
4447628.85809844;3688550.83154657;3948;KATT;DK;100kmE44N36;280667073.573373
4385205.49563798;3749214.60325992;3949;KATT;DK;100kmE43N37;1535227952.483605
4422387.74590460;3729756.49879070;3950;KATT;DK;100kmE44N37;1617626210.284282
4387822.95181099;3833517.29445636;3951;KATT;DK;100kmE43N38;470919390.270061
4235422.95646526;3788876.04656261;3952;SKAG;DK;20kmE422N378;110310824.622051
4250101.21058438;3790978.01479074;3953;SKAG;DK;20kmE424N378;311006384.319537
4266121.43507256;3795041.82068897;3954;SKAG;DK;20kmE426N378;136579428.356498
4288068.11843525;3812729.15976119;3955;SKAG;DK;20kmE428N380;173634202.341528
4301008.58951492;3819182.25538954;3956;SKAG;DK;20kmE430N380;3711458.868635
4309296.70714831;3830908.78352284;3957;SKAG;DK;20kmE430N382;203991915.997862
4326994.96971020;3837674.53825503;3958;SKAG;DK;20kmE432N382;73132501.417454
4340297.57987008;3839899.24793623;3959;SKAG;DK;20kmE434N382;134918.037213
4316947.57997688;3841364.23440834;3960;SKAG;DK;20kmE430N384;18611133.471862
4330447.79067452;3843007.17246689;3961;SKAG;DK;20kmE432N384;118354903.033878
4348409.32870012;3847909.59837113;3962;SKAG;DK;20kmE434N384;83488186.412143
4368455.81211639;3852903.10283225;3963;SKAG;DK;20kmE436N384;69971866.502537
4273824.26879588;3808150.42932834;3964;SKAG;DK;100kmE42N38;289672473.150634
4381799.21307063;3854162.17026097;3965;SKAG;DK;100kmE43N38;4043059.350721
4273028.61311275;3789123.53595451;3966;153;DK;20kmE426N378;201047190.459266
4287023.30853153;3793650.05866177;3967;153;DK;20kmE428N378;198746437.476455
4292826.03057321;3805908.88778533;3968;153;DK;20kmE428N380;187749629.800098
4303119.49480197;3813474.29417459;3969;153;DK;20kmE430N380;81715930.284158
4311729.22838954;3825682.29879781;3970;153;DK;20kmE430N382;52605040.295381
4331131.13164949;3835035.82872003;3971;153;DK;20kmE432N382;62334705.406320
4341183.16564644;3838943.06247079;3972;153;DK;20kmE434N382;5262155.343586
4350289.39107110;3846376.72729694;3973;153;DK;20kmE434N384;29347979.696536
4360508.75880094;3849757.50434786;3974;153;DK;20kmE436N384;945866.298926
4279452.72556714;3800443.71938526;3975;153;DK;100kmE42N38;1092763.228858
4339626.72650154;3739167.87713452;3976;155;DK;20kmE432N372;1391489.402205
4349276.01525050;3735011.76334926;3977;155;DK;20kmE434N372;178109231.691176
4361597.01736884;3738043.35347359;3978;155;DK;20kmE436N372;12925865.726343
4338774.69080563;3750993.58614969;3979;155;DK;20kmE432N374;46785681.822986
4349987.19285947;3749998.89594896;3980;155;DK;20kmE434N374;399482324.113928
4339293.77579078;3761746.22586003;3981;155;DK;20kmE432N376;5397351.234980
4350438.31728221;3768941.06905937;3982;155;DK;20kmE434N376;309590890.324372
4352460.76119168;3786859.01126937;3983;155;DK;20kmE434N378;100374794.581931
4355739.32151714;3810751.14600351;3984;155;DK;20kmE434N380;115494246.531009
4360054.76772821;3819651.32985289;3985;155;DK;20kmE436N380;85931.415031
4354003.77168903;3830323.94581809;3986;155;DK;20kmE434N382;234868555.027392
4360318.34410540;3832336.60618954;3987;155;DK;20kmE436N382;10941616.549482
4356456.92329163;3843259.98291379;3988;155;DK;20kmE434N384;51746016.030085
4360562.90548573;3844928.05494441;3989;155;DK;20kmE436N384;10379128.448880
4360925.58703387;3745802.40491287;3990;155;DK;100kmE43N37;18822705.813809
4378167.30021816;3779517.14681626;3991;154;DK;20kmE436N376;3826622.987968
4374646.85019930;3789944.58803668;3992;154;DK;20kmE436N378;151645096.574223
4389977.56222618;3788366.73812109;3993;154;DK;20kmE438N378;299658066.406129
4400987.37420455;3782618.57590338;3994;154;DK;20kmE440N378;8255112.513039
4376732.93878211;3804176.07537855;3995;154;DK;20kmE436N380;51029702.730342
4386923.29951285;3803722.02967047;3996;154;DK;20kmE438N380;56320497.990821
4387995.97210846;3777960.64273393;3997;154;DK;100kmE43N37;45949341.719792
4210891.01027417;3738284.63962012;3998;152;DK;20kmE420N372;8969823.194943
4214105.03785702;3750156.08280624;3999;152;DK;20kmE420N374;44439704.316193
4219057.48645521;3761639.30965348;4000;152;DK;20kmE420N376;6627351.506556
4226859.67172836;3770701.03916077;4001;152;DK;20kmE422N376;43808112.001672
4246062.57792178;3779285.85549041;4002;152;DK;20kmE424N376;13286715.255051
4236357.01502025;3781380.61827362;4003;152;DK;20kmE422N378;12102549.765803
4249714.54491628;3781849.14435860;4004;152;DK;20kmE424N378;44544390.555084
4261204.39917744;3785136.92012242;4005;152;DK;20kmE426N378;3829704.432544
4216460.69505052;3718850.20110717;4006;156;DK;20kmE420N370;1605162.686390
4235193.99184909;3715314.93443887;4007;156;DK;20kmE422N370;81789814.500391
4241833.82961531;3714551.34257462;4008;156;DK;20kmE424N370;40775104.883111
4215822.95910604;3729575.46207955;4009;156;DK;20kmE420N372;130120933.197124
4229911.70553213;3727190.45207679;4010;156;DK;20kmE422N372;199399365.440970
4245599.71918570;3731117.62491230;4011;156;DK;20kmE424N372;68216783.503944
4215241.07779316;3741113.23393760;4012;156;DK;20kmE420N374;5923162.965444
4234291.57927024;3746922.82392053;4013;156;DK;20kmE422N374;64193408.794884
4252507.90348239;3752331.95658198;4014;156;DK;20kmE424N374;174067370.565287
4265675.29953453;3754439.64165328;4015;156;DK;20kmE426N374;119608015.092092
4294444.16281071;3759311.54859477;4016;156;DK;20kmE428N374;1651129.371422
4239699.48116618;3760649.29639202;4017;156;DK;20kmE422N376;874108.844899
4253264.31703163;3763073.71012914;4018;156;DK;20kmE424N376;78418171.978999
4267672.74031353;3764700.38964727;4019;156;DK;20kmE426N376;139620040.816605
4293459.33281006;3768212.05480739;4020;156;DK;20kmE428N376;90711658.435229
4307372.44509487;3773271.84652307;4021;156;DK;20kmE430N376;54367175.705800
4329303.97695783;3769290.65801440;4022;156;DK;20kmE432N376;30179912.584491
4340373.27094278;3765130.84082358;4023;156;DK;20kmE434N376;548797.203691
4413443.56967482;3733580.13485295;4024;139;DK;20kmE440N372;126480463.904455
4423296.60106093;3738027.21693284;4025;139;DK;20kmE442N372;25271997.154183
4410543.52345497;3743850.99601093;4026;139;DK;20kmE440N374;50750711.508738
4423931.89606890;3740568.21920597;4027;139;DK;20kmE442N374;9416848.455991
4263884.79967045;3718846.63765894;4028;157;DK;20kmE426N370;5784930.300399
4271241.52863554;3729610.03351572;4029;157;DK;20kmE426N372;150144985.843083
4267778.20545445;3745353.25349432;4030;157;DK;20kmE426N374;67235260.452309
4352119.99567322;3716642.61147600;4031;138;DK;20kmE434N370;111176030.188299
4365641.47609796;3716867.48750996;4032;138;DK;20kmE436N370;60378718.186571
4352640.61993781;3725568.94735355;4033;138;DK;20kmE434N372;181701032.095109
4363404.73437273;3727430.03026540;4034;138;DK;20kmE436N372;107948954.268346
4332667.26817358;3733196.07127655;4035;160;DK;20kmE432N372;27396100.875227
4340752.65437673;3733462.58619046;4036;160;DK;20kmE434N372;938733.948761
4205265.87802108;3632890.02424695;4037;133;DK;20kmE420N362;25709197.790881
4203610.97477118;3650131.31466832;4038;133;DK;20kmE420N364;38289385.230579
4202392.90537958;3670012.22006833;4039;133;DK;20kmE420N366;37595862.844420
4203858.84447302;3690001.27787138;4040;133;DK;20kmE420N368;36535581.591823
4204173.51370832;3710078.65508216;4041;133;DK;20kmE420N370;37780349.878243
4207508.82664525;3728618.68718299;4042;133;DK;20kmE420N372;33833399.379982
4315560.31757152;3727667.02110667;4043;159;DK;20kmE430N372;10820192.463972
4321880.95311014;3730621.14300746;4044;159;DK;20kmE432N372;6786835.835022
4336001.11107779;3717169.28776522;4045;137;DK;20kmE432N370;8736955.913647
4338702.21387917;3721223.19937106;4046;137;DK;20kmE432N372;3891465.791601
4341571.99910940;3723206.13878305;4047;137;DK;20kmE434N372;5538661.015699
4277349.41112524;3716961.45030268;4048;158;DK;20kmE426N370;14622961.410287
4281207.13865165;3716587.85545777;4049;158;DK;20kmE428N370;5824294.189141
4276630.00601361;3721037.40345333;4050;158;DK;20kmE426N372;4351607.820082
4370538.95805887;3674953.97254065;4051;140;DK;20kmE436N366;79473389.725721
4374436.10522843;3687063.63767872;4052;140;DK;20kmE436N368;63077084.373044
4377514.16895475;3707726.74217441;4053;140;DK;20kmE436N370;23093740.716299
4380757.79111871;3704936.46600651;4054;140;DK;20kmE438N370;8271830.891223
4332485.87604812;3708926.25083781;4055;136;DK;20kmE432N370;6225704.619032
4336737.74841716;3707590.69699743;4056;135;DK;20kmE432N370;1946297.604804
4207112.81556584;3696969.59756625;4057;129;DK;20kmE420N368;21451355.757088
4206609.46591049;3702403.15852006;4058;129;DK;20kmE420N370;11991202.456782
4210367.31613503;3694486.18088187;4059;130;DK;20kmE420N368;20563565.234355
4405972.87665490;3659538.73483333;4060;31;DK;20kmE440N364;4350332.317751
4399289.78672406;3665999.08149857;4061;31;DK;20kmE438N366;4398203.576142
4410965.89032665;3668256.07210384;4062;31;DK;20kmE440N366;238147397.345050
4423429.53088899;3671606.54787581;4063;31;DK;20kmE442N366;95812272.064867
4422342.27684086;3680617.27982827;4064;31;DK;20kmE442N368;3450040.575054
4436240.52845966;3657338.15434410;4065;5;DK;20kmE442N364;39717318.182089
4441948.39693828;3658691.24933984;4066;5;DK;20kmE444N364;11460092.263919
4435398.88756229;3664845.36772689;4067;5;DK;20kmE442N366;89866615.680557
4448545.59004863;3668680.71092104;4068;5;DK;20kmE444N366;203227683.679874
4461841.21600121;3672815.58431643;4069;5;DK;20kmE446N366;11894412.669601
4471375.56029902;3669996.09501174;4070;4;DK;20kmE446N366;28715437.322795
4482740.15355724;3664888.81504120;4071;4;DK;20kmE448N366;11646315.250858
4399845.51597408;3659613.33112748;4072;32;DK;20kmE438N364;268803.594539
4411353.14515270;3655970.47356685;4073;32;DK;20kmE440N364;144136164.455307
4426037.29517801;3655427.30370085;4074;32;DK;20kmE442N364;113725570.118322
4398879.18975275;3663444.59327374;4075;32;DK;20kmE438N366;8258112.273799
4414433.80734936;3662097.59841289;4076;32;DK;20kmE440N366;39410162.373470
4425286.69587791;3662564.21964678;4077;32;DK;20kmE442N366;55366840.318132
4494412.95825592;3615740.04652661;4078;6;DK;20kmE448N360;70134524.717669
4500267.00720866;3614925.83631822;4079;6;DK;20kmE450N360;1643780.433114
4490438.94505921;3628475.83231902;4080;6;DK;20kmE448N362;170033150.935360
4500210.15473257;3623415.99024931;4081;6;DK;20kmE450N362;393673.009244
4479477.44472358;3649770.63089235;4082;6;DK;20kmE446N364;6559406.804808
4481797.87942995;3650047.88828487;4083;6;DK;20kmE448N364;33978409.337745
4484804.45283349;3661103.08143452;4084;6;DK;20kmE448N366;3822932.960907
4432294.66311882;3635953.86468619;4085;24;DK;20kmE442N362;88913406.464843
4441646.74743866;3638361.47735288;4086;24;DK;20kmE444N362;11407879.380169
4433884.16627532;3645586.00684159;4087;24;DK;20kmE442N364;137207055.646957
4441276.24310887;3642804.25436058;4088;24;DK;20kmE444N364;15785600.715940
4450756.34469916;3632793.03325874;4089;1;DK;20kmE444N362;21614581.923690
4446307.49494012;3647421.25428174;4090;1;DK;20kmE444N364;50252539.371907
4448291.99867776;3619131.43328161;4091;2;DK;20kmE444N360;4628351.189315
4448902.93095417;3623815.98973496;4092;2;DK;20kmE444N362;46977511.681489
4479674.69185745;3615465.50383525;4093;9;DK;20kmE446N360;210911.002442
4483816.44276996;3618664.19914488;4094;9;DK;20kmE448N360;2030643.110242
4485370.95843586;3624190.74025716;4095;9;DK;20kmE448N362;5555477.428457
4218216.14502239;3556357.92058328;4096;119;DK;20kmE420N354;26388208.787625
4221419.12891360;3557190.08674771;4097;119;DK;20kmE422N354;17709882.545997
4216112.06854616;3571665.71498242;4098;119;DK;20kmE420N356;143567000.571233
4222301.69660024;3569830.11447654;4099;119;DK;20kmE422N356;88626785.319464
4211742.24694762;3589759.09447557;4100;119;DK;20kmE420N358;237294347.028264
4221099.37679348;3582151.37961096;4101;119;DK;20kmE422N358;10531616.988266
4196149.19250309;3606626.30447251;4102;119;DK;20kmE418N360;64484252.236718
4203627.18201497;3605961.80446286;4103;119;DK;20kmE420N360;55794113.573688
4203914.23755568;3623046.10679614;4104;119;DK;20kmE420N362;10786519.918666
4479041.51228017;3616986.85999246;4105;8;DK;20kmE446N360;43650.300113
4480508.58530258;3617392.14895891;4106;8;DK;20kmE448N360;59593.354673
4216801.13997898;3598358.49435971;4107;121;DK;20kmE420N358;19601221.402248
4225498.92887267;3593163.75316089;4108;121;DK;20kmE422N358;54203363.931636
4213647.21964457;3605052.70988220;4109;121;DK;20kmE420N360;50938778.090975
4227997.77785660;3578179.49767462;4110;120;DK;20kmE422N356;37151812.071330
4229781.56806538;3585170.99353443;4111;120;DK;20kmE422N358;127323921.911476
4231777.57756477;3569791.15893440;4112;107;DK;20kmE422N356;126860260.318702
4231466.96974948;3537764.73450230;4113;111;DK;20kmE422N352;27298135.116350
4219955.61243568;3552215.03955873;4114;111;DK;20kmE420N354;15279.991736
4229965.55466406;3549970.61246196;4115;111;DK;20kmE422N354;167974721.436541
4232515.33291806;3560544.01388302;4116;111;DK;20kmE422N356;8710144.977797
4209803.18242846;3639048.63395460;4117;132;DK;20kmE420N362;4353928.988052
4211837.91101179;3650903.91421027;4118;132;DK;20kmE420N364;209557543.640287
4209022.49755999;3663489.27126679;4119;132;DK;20kmE420N366;71447703.676817
4432346.90734957;3674261.72097637;4120;3;DK;20kmE442N366;150354648.279658
4443783.52951642;3675081.19814586;4121;3;DK;20kmE444N366;41477213.115615
4426222.25763278;3680403.23802431;4122;3;DK;20kmE442N368;4422765.245380
4433856.24989497;3619345.00151850;4123;165;DK;20kmE442N360;2564919.279926
4433440.07259151;3626931.63687976;4124;165;DK;20kmE442N362;59669832.689628
4393731.53803432;3659975.50702256;4125;28;DK;20kmE438N364;15.471011
4400727.23973439;3656995.44569016;4126;28;DK;20kmE440N364;0.110725
4394863.03887695;3662007.71125707;4127;28;DK;20kmE438N366;948.559790
3876958.94994771;3452192.16968116;4128;OYST;NL;100kmE38N34;4486810609.060417
3946344.99243409;3455176.18438688;4129;OYST;NL;100kmE39N34;8731505953.551764
4014872.16462531;3479014.30412548;4130;OYST;NL;100kmE40N34;1105490613.081890
3879830.47623135;3513461.73314892;4131;OYST;NL;100kmE38N35;1168815271.222368
3953963.76285388;3521970.27403085;4132;OYST;NL;100kmE39N35;4275640237.613828
4003976.15802802;3506837.98725049;4133;OYST;NL;100kmE40N35;73474553.561152
3886746.76803368;3557643.93238731;4134;DOGG;NL;100kmE38N35;1671961655.902027
3938673.30270231;3568082.09811171;4135;DOGG;NL;100kmE39N35;4689726438.813281
4000320.22089673;3554898.08989101;4136;DOGG;NL;100kmE40N35;1257700.809176
3896348.60322088;3610720.26383860;4137;DOGG;NL;100kmE38N36;176147616.140527
3918504.58339757;3616090.26479268;4138;DOGG;NL;100kmE39N36;1326171360.922864
3942499.16130197;3355691.30626422;4139;SOUTH;NL;20kmE394N334;47951968.470598
3851380.26155821;3255206.15071496;4140;SOUTH;NL;100kmE38N32;3432596290.082283
3900502.29488609;3299393.80282498;4141;SOUTH;NL;100kmE39N32;1370203.834398
3880339.61117252;3351026.90736439;4142;SOUTH;NL;100kmE38N33;3925026092.802956
3924076.31229604;3369066.58937929;4143;SOUTH;NL;100kmE39N33;3305276706.956938
3882477.61600418;3401178.65049957;4144;SOUTH;NL;100kmE38N34;91574726.355336
3939038.32031921;3402709.48556593;4145;SOUTH;NL;100kmE39N34;355422530.665139
3855262.82398184;3174301.95025641;4146;COAST;NL;20kmE384N316;119538647.055506
3869516.03634687;3171269.84217839;4147;COAST;NL;20kmE386N316;344998503.102992
3881354.48313143;3177286.00415337;4148;COAST;NL;20kmE388N316;16542277.159665
3850267.71056337;3190264.37300255;4149;COAST;NL;20kmE384N318;387636618.864395
3870000.00000000;3190000.00000000;4150;COAST;NL;20kmE386N318;400000000.000075
3886183.77125150;3192522.53343111;4151;COAST;NL;20kmE388N318;205183930.833999
3900397.61367664;3199741.64802840;4152;COAST;NL;20kmE390N318;462259.247836
3870000.00000000;3210000.00000000;4153;COAST;NL;20kmE386N320;400000000.000000
3890000.00000000;3210000.00000000;4154;COAST;NL;20kmE388N320;399999999.999925
3908496.13933355;3212388.89649863;4155;COAST;NL;20kmE390N320;285087608.989330
3922597.34986221;3217211.40673239;4156;COAST;NL;20kmE392N320;32537448.120952
3910000.00000000;3230000.00000000;4157;COAST;NL;20kmE390N322;400000000.000075
3928307.42651120;3231495.64952692;4158;COAST;NL;20kmE392N322;310442488.932742
3930000.00000000;3250000.00000000;4159;COAST;NL;20kmE392N324;399999999.999925
3947486.97516330;3252084.81542247;4160;COAST;NL;20kmE394N324;264802716.399662
3930000.00000000;3270000.00000000;4161;COAST;NL;20kmE392N326;399999999.999925
