XCoord;YCoord;GRIDCODE;REGION
4430000.00000000;6190000.00000000;20kmE442N618;North-east Atlantic Ocean
4450000.00000000;6190000.00000000;20kmE444N618;North-east Atlantic Ocean
4470000.00000000;6190000.00000000;20kmE446N618;North-east Atlantic Ocean
4550000.00000000;6190000.00000000;20kmE454N618;North-east Atlantic Ocean
4570000.00000000;6190000.00000000;20kmE456N618;North-east Atlantic Ocean
4590000.00000000;6190000.00000000;20kmE458N618;North-east Atlantic Ocean
4690000.00000000;6190000.00000000;20kmE468N618;North-east Atlantic Ocean
4710000.00000000;6190000.00000000;20kmE470N618;North-east Atlantic Ocean
4330000.00000000;6210000.00000000;20kmE432N620;North-east Atlantic Ocean
4350000.00000000;6210000.00000000;20kmE434N620;North-east Atlantic Ocean
4370000.00000000;6210000.00000000;20kmE436N620;North-east Atlantic Ocean
4410000.00000000;6210000.00000000;20kmE440N620;North-east Atlantic Ocean
4430000.00000000;6210000.00000000;20kmE442N620;North-east Atlantic Ocean
4450000.00000000;6210000.00000000;20kmE444N620;North-east Atlantic Ocean
4470000.00000000;6210000.00000000;20kmE446N620;North-east Atlantic Ocean
4510000.00000000;6210000.00000000;20kmE450N620;North-east Atlantic Ocean
4530000.00000000;6210000.00000000;20kmE452N620;North-east Atlantic Ocean
4550000.00000000;6210000.00000000;20kmE454N620;North-east Atlantic Ocean
4570000.00000000;6210000.00000000;20kmE456N620;North-east Atlantic Ocean
4590000.00000000;6210000.00000000;20kmE458N620;North-east Atlantic Ocean
4670000.00000000;6210000.00000000;20kmE466N620;North-east Atlantic Ocean
4690000.00000000;6210000.00000000;20kmE468N620;North-east Atlantic Ocean
4710000.00000000;6210000.00000000;20kmE470N620;North-east Atlantic Ocean
4730000.00000000;6210000.00000000;20kmE472N620;North-east Atlantic Ocean
4330000.00000000;6230000.00000000;20kmE432N622;North-east Atlantic Ocean
4350000.00000000;6230000.00000000;20kmE434N622;North-east Atlantic Ocean
4370000.00000000;6230000.00000000;20kmE436N622;North-east Atlantic Ocean
4390000.00000000;6230000.00000000;20kmE438N622;North-east Atlantic Ocean
4410000.00000000;6230000.00000000;20kmE440N622;North-east Atlantic Ocean
4430000.00000000;6230000.00000000;20kmE442N622;North-east Atlantic Ocean
4450000.00000000;6230000.00000000;20kmE444N622;North-east Atlantic Ocean
4470000.00000000;6230000.00000000;20kmE446N622;North-east Atlantic Ocean
4490000.00000000;6230000.00000000;20kmE448N622;North-east Atlantic Ocean
4510000.00000000;6230000.00000000;20kmE450N622;North-east Atlantic Ocean
4530000.00000000;6230000.00000000;20kmE452N622;North-east Atlantic Ocean
4550000.00000000;6230000.00000000;20kmE454N622;North-east Atlantic Ocean
4570000.00000000;6230000.00000000;20kmE456N622;North-east Atlantic Ocean
4590000.00000000;6230000.00000000;20kmE458N622;North-east Atlantic Ocean
4610000.00000000;6230000.00000000;20kmE460N622;North-east Atlantic Ocean
4630000.00000000;6230000.00000000;20kmE462N622;North-east Atlantic Ocean
4670000.00000000;6230000.00000000;20kmE466N622;North-east Atlantic Ocean
4690000.00000000;6230000.00000000;20kmE468N622;North-east Atlantic Ocean
4710000.00000000;6230000.00000000;20kmE470N622;North-east Atlantic Ocean
4730000.00000000;6230000.00000000;20kmE472N622;North-east Atlantic Ocean
4750000.00000000;6230000.00000000;20kmE474N622;North-east Atlantic Ocean
4330000.00000000;6250000.00000000;20kmE432N624;North-east Atlantic Ocean
4350000.00000000;6250000.00000000;20kmE434N624;North-east Atlantic Ocean
4350000.00000000;6270000.00000000;20kmE434N626;North-east Atlantic Ocean
4370000.00000000;6270000.00000000;20kmE436N626;North-east Atlantic Ocean
4390000.00000000;6270000.00000000;20kmE438N626;North-east Atlantic Ocean
4410000.00000000;6270000.00000000;20kmE440N626;North-east Atlantic Ocean
4430000.00000000;6270000.00000000;20kmE442N626;North-east Atlantic Ocean
4450000.00000000;6270000.00000000;20kmE444N626;North-east Atlantic Ocean
4470000.00000000;6270000.00000000;20kmE446N626;North-east Atlantic Ocean
4490000.00000000;6270000.00000000;20kmE448N626;North-east Atlantic Ocean
4510000.00000000;6270000.00000000;20kmE450N626;North-east Atlantic Ocean
4530000.00000000;6270000.00000000;20kmE452N626;North-east Atlantic Ocean
4550000.00000000;6270000.00000000;20kmE454N626;North-east Atlantic Ocean
4570000.00000000;6270000.00000000;20kmE456N626;North-east Atlantic Ocean
4590000.00000000;6270000.00000000;20kmE458N626;North-east Atlantic Ocean
4610000.00000000;6270000.00000000;20kmE460N626;North-east Atlantic Ocean
4630000.00000000;6270000.00000000;20kmE462N626;North-east Atlantic Ocean
4650000.00000000;6270000.00000000;20kmE464N626;North-east Atlantic Ocean
4330000.00000000;6290000.00000000;20kmE432N628;North-east Atlantic Ocean
4350000.00000000;6290000.00000000;20kmE434N628;North-east Atlantic Ocean
4370000.00000000;6290000.00000000;20kmE436N628;North-east Atlantic Ocean
5323333.33333333;1640000.00000000;100kmE53N16;Mediterranean Sea
5555714.28571429;1650000.00000000;100kmE55N16;Mediterranean Sea
5650000.00000000;1610000.00000000;100kmE56N16;Mediterranean Sea
5780000.00000000;1620000.00000000;100kmE57N16;Mediterranean Sea
5843333.33333333;1650000.00000000;100kmE58N16;Mediterranean Sea
5984285.71428571;1641428.57142857;100kmE59N16;Mediterranean Sea
6046470.58823529;1634705.88235294;100kmE60N16;Mediterranean Sea
6154761.90476190;1643333.33333333;100kmE61N16;Mediterranean Sea
6250000.00000000;1650000.00000000;100kmE62N16;Mediterranean Sea
6328181.81818182;1660909.09090909;100kmE63N16;Mediterranean Sea
6483333.33333333;1616666.66666667;100kmE64N16;Mediterranean Sea
6555454.54545455;1647272.72727273;100kmE65N16;Mediterranean Sea
6625000.00000000;1655000.00000000;100kmE66N16;Mediterranean Sea
1550000.00000000;1750000.00000000;100kmE15N17;North-east Atlantic Ocean
1650000.00000000;1750000.00000000;100kmE16N17;North-east Atlantic Ocean
1750000.00000000;1750000.00000000;100kmE17N17;North-east Atlantic Ocean
1850000.00000000;1750000.00000000;100kmE18N17;North-east Atlantic Ocean
1950000.00000000;1750000.00000000;100kmE19N17;North-east Atlantic Ocean
2050000.00000000;1750000.00000000;100kmE20N17;North-east Atlantic Ocean
2150000.00000000;1750000.00000000;100kmE21N17;North-east Atlantic Ocean
4390000.00000000;6290000.00000000;20kmE438N628;North-east Atlantic Ocean
4410000.00000000;6290000.00000000;20kmE440N628;North-east Atlantic Ocean
4430000.00000000;6290000.00000000;20kmE442N628;North-east Atlantic Ocean
4450000.00000000;6290000.00000000;20kmE444N628;North-east Atlantic Ocean
4470000.00000000;6290000.00000000;20kmE446N628;North-east Atlantic Ocean
4490000.00000000;6290000.00000000;20kmE448N628;North-east Atlantic Ocean
4510000.00000000;6290000.00000000;20kmE450N628;North-east Atlantic Ocean
4530000.00000000;6290000.00000000;20kmE452N628;North-east Atlantic Ocean
4550000.00000000;6290000.00000000;20kmE454N628;North-east Atlantic Ocean
4570000.00000000;6290000.00000000;20kmE456N628;North-east Atlantic Ocean
4630000.00000000;6290000.00000000;20kmE462N628;North-east Atlantic Ocean
4650000.00000000;6290000.00000000;20kmE464N628;North-east Atlantic Ocean
4670000.00000000;6290000.00000000;20kmE466N628;North-east Atlantic Ocean
4430000.00000000;6310000.00000000;20kmE442N630;North-east Atlantic Ocean
4450000.00000000;6310000.00000000;20kmE444N630;North-east Atlantic Ocean
4470000.00000000;6310000.00000000;20kmE446N630;North-east Atlantic Ocean
4490000.00000000;6310000.00000000;20kmE448N630;North-east Atlantic Ocean
4510000.00000000;6310000.00000000;20kmE450N630;North-east Atlantic Ocean
4530000.00000000;6310000.00000000;20kmE452N630;North-east Atlantic Ocean
4550000.00000000;6310000.00000000;20kmE454N630;North-east Atlantic Ocean
4570000.00000000;6310000.00000000;20kmE456N630;North-east Atlantic Ocean
4650000.00000000;6310000.00000000;20kmE464N630;North-east Atlantic Ocean
4670000.00000000;6310000.00000000;20kmE466N630;North-east Atlantic Ocean
4450000.00000000;6330000.00000000;20kmE444N632;North-east Atlantic Ocean
4470000.00000000;6330000.00000000;20kmE446N632;North-east Atlantic Ocean
4490000.00000000;6330000.00000000;20kmE448N632;North-east Atlantic Ocean
4510000.00000000;6330000.00000000;20kmE450N632;North-east Atlantic Ocean
4530000.00000000;6330000.00000000;20kmE452N632;North-east Atlantic Ocean
4550000.00000000;6330000.00000000;20kmE454N632;North-east Atlantic Ocean
4570000.00000000;6330000.00000000;20kmE456N632;North-east Atlantic Ocean
4590000.00000000;6330000.00000000;20kmE458N632;North-east Atlantic Ocean
4650000.00000000;6330000.00000000;20kmE464N632;North-east Atlantic Ocean
4670000.00000000;6330000.00000000;20kmE466N632;North-east Atlantic Ocean
4470000.00000000;6350000.00000000;20kmE446N634;North-east Atlantic Ocean
4490000.00000000;6350000.00000000;20kmE448N634;North-east Atlantic Ocean
4510000.00000000;6350000.00000000;20kmE450N634;North-east Atlantic Ocean
4530000.00000000;6350000.00000000;20kmE452N634;North-east Atlantic Ocean
4550000.00000000;6350000.00000000;20kmE454N634;North-east Atlantic Ocean
4570000.00000000;6350000.00000000;20kmE456N634;North-east Atlantic Ocean
4590000.00000000;6350000.00000000;20kmE458N634;North-east Atlantic Ocean
4610000.00000000;6350000.00000000;20kmE460N634;North-east Atlantic Ocean
4630000.00000000;6350000.00000000;20kmE462N634;North-east Atlantic Ocean
4650000.00000000;6350000.00000000;20kmE464N634;North-east Atlantic Ocean
4670000.00000000;6350000.00000000;20kmE466N634;North-east Atlantic Ocean
4490000.00000000;6370000.00000000;20kmE448N636;North-east Atlantic Ocean
4510000.00000000;6370000.00000000;20kmE450N636;North-east Atlantic Ocean
4530000.00000000;6370000.00000000;20kmE452N636;North-east Atlantic Ocean
4550000.00000000;6370000.00000000;20kmE454N636;North-east Atlantic Ocean
4570000.00000000;6370000.00000000;20kmE456N636;North-east Atlantic Ocean
4590000.00000000;6370000.00000000;20kmE458N636;North-east Atlantic Ocean
4610000.00000000;6370000.00000000;20kmE460N636;North-east Atlantic Ocean
4630000.00000000;6370000.00000000;20kmE462N636;North-east Atlantic Ocean
4650000.00000000;6370000.00000000;20kmE464N636;North-east Atlantic Ocean
4670000.00000000;6370000.00000000;20kmE466N636;North-east Atlantic Ocean
4690000.00000000;6370000.00000000;20kmE468N636;North-east Atlantic Ocean
4730000.00000000;6370000.00000000;20kmE472N636;North-east Atlantic Ocean
4750000.00000000;6370000.00000000;20kmE474N636;North-east Atlantic Ocean
4510000.00000000;6390000.00000000;20kmE450N638;North-east Atlantic Ocean
4530000.00000000;6390000.00000000;20kmE452N638;North-east Atlantic Ocean
4550000.00000000;6390000.00000000;20kmE454N638;North-east Atlantic Ocean
4570000.00000000;6390000.00000000;20kmE456N638;North-east Atlantic Ocean
4590000.00000000;6390000.00000000;20kmE458N638;North-east Atlantic Ocean
4730000.00000000;6390000.00000000;20kmE472N638;North-east Atlantic Ocean
4750000.00000000;6390000.00000000;20kmE474N638;North-east Atlantic Ocean
4770000.00000000;6390000.00000000;20kmE476N638;North-east Atlantic Ocean
4510000.00000000;6410000.00000000;20kmE450N640;North-east Atlantic Ocean
4530000.00000000;6410000.00000000;20kmE452N640;North-east Atlantic Ocean
4750000.00000000;6410000.00000000;20kmE474N640;North-east Atlantic Ocean
4770000.00000000;6410000.00000000;20kmE476N640;North-east Atlantic Ocean
4790000.00000000;6410000.00000000;20kmE478N640;North-east Atlantic Ocean
1250000.00000000;850000.00000000;100kmE12N8;North-east Atlantic Ocean
1350000.00000000;850000.00000000;100kmE13N8;North-east Atlantic Ocean
1450000.00000000;850000.00000000;100kmE14N8;North-east Atlantic Ocean
1550000.00000000;850000.00000000;100kmE15N8;North-east Atlantic Ocean
1650000.00000000;850000.00000000;100kmE16N8;North-east Atlantic Ocean
1750000.00000000;850000.00000000;100kmE17N8;North-east Atlantic Ocean
5190000.00000000;890000.00000000;100kmE51N8;Mediterranean Sea
5210000.00000000;890000.00000000;100kmE52N8;Mediterranean Sea
1250000.00000000;950000.00000000;100kmE12N9;North-east Atlantic Ocean
1350000.00000000;950000.00000000;100kmE13N9;North-east Atlantic Ocean
1450000.00000000;950000.00000000;100kmE14N9;North-east Atlantic Ocean
1550000.00000000;950000.00000000;100kmE15N9;North-east Atlantic Ocean
1650000.00000000;950000.00000000;100kmE16N9;North-east Atlantic Ocean
1739411.76470588;941764.70588235;100kmE17N9;North-east Atlantic Ocean
1857777.77777778;943333.33333333;100kmE18N9;North-east Atlantic Ocean
1950000.00000000;936666.66666667;100kmE19N9;North-east Atlantic Ocean
4883333.33333333;983333.33333333;100kmE48N9;Mediterranean Sea
4950000.00000000;980000.00000000;100kmE49N9;Mediterranean Sea
5054615.38461538;973076.92307692;100kmE50N9;Mediterranean Sea
5152608.69565217;953478.26086957;100kmE51N9;Mediterranean Sea
5234705.88235294;951176.47058824;100kmE52N9;Mediterranean Sea
1250000.00000000;1050000.00000000;100kmE12N10;North-east Atlantic Ocean
1350000.00000000;1050000.00000000;100kmE13N10;North-east Atlantic Ocean
1450000.00000000;1050000.00000000;100kmE14N10;North-east Atlantic Ocean
1539333.33333333;1058000.00000000;100kmE15N10;North-east Atlantic Ocean
1638333.33333333;1051666.66666667;100kmE16N10;North-east Atlantic Ocean
1764545.45454545;1059090.90909091;100kmE17N10;North-east Atlantic Ocean
1851666.66666667;1051666.66666667;100kmE18N10;North-east Atlantic Ocean
1943000.00000000;1057000.00000000;100kmE19N10;North-east Atlantic Ocean
2060588.23529412;1058235.29411765;100kmE20N10;North-east Atlantic Ocean
2150000.00000000;1050000.00000000;100kmE21N10;North-east Atlantic Ocean
4780000.00000000;1090000.00000000;100kmE47N10;Mediterranean Sea
4866000.00000000;1059333.33333333;100kmE48N10;Mediterranean Sea
4950000.00000000;1050000.00000000;100kmE49N10;Mediterranean Sea
5050000.00000000;1050000.00000000;100kmE50N10;Mediterranean Sea
5150000.00000000;1050000.00000000;100kmE51N10;Mediterranean Sea
5230000.00000000;1050000.00000000;100kmE52N10;Mediterranean Sea
1250000.00000000;1150000.00000000;100kmE12N11;North-east Atlantic Ocean
1350000.00000000;1150000.00000000;100kmE13N11;North-east Atlantic Ocean
1450000.00000000;1150000.00000000;100kmE14N11;North-east Atlantic Ocean
1544545.45454545;1152727.27272727;100kmE15N11;North-east Atlantic Ocean
1659473.68421053;1156315.78947368;100kmE16N11;North-east Atlantic Ocean
1750000.00000000;1150000.00000000;100kmE17N11;North-east Atlantic Ocean
1852608.69565217;1146521.73913043;100kmE18N11;North-east Atlantic Ocean
1950000.00000000;1150000.00000000;100kmE19N11;North-east Atlantic Ocean
2050000.00000000;1150000.00000000;100kmE20N11;North-east Atlantic Ocean
2150000.00000000;1150000.00000000;100kmE21N11;North-east Atlantic Ocean
4472500.00000000;1172500.00000000;100kmE44N11;Mediterranean Sea
4552105.26315789;1161578.94736842;100kmE45N11;Mediterranean Sea
4650000.00000000;1160000.00000000;100kmE46N11;Mediterranean Sea
4750000.00000000;1150000.00000000;100kmE47N11;Mediterranean Sea
4850000.00000000;1150000.00000000;100kmE48N11;Mediterranean Sea
4950000.00000000;1150000.00000000;100kmE49N11;Mediterranean Sea
5050000.00000000;1150000.00000000;100kmE50N11;Mediterranean Sea
5150000.00000000;1150000.00000000;100kmE51N11;Mediterranean Sea
5248333.33333333;1151666.66666667;100kmE52N11;Mediterranean Sea
5338888.88888889;1178888.88888889;100kmE53N11;Mediterranean Sea
5590000.00000000;1180000.00000000;100kmE55N11;Mediterranean Sea
5655000.00000000;1175000.00000000;100kmE56N11;Mediterranean Sea
5757692.30769231;1171538.46153846;100kmE57N11;Mediterranean Sea
5847500.00000000;1167500.00000000;100kmE58N11;Mediterranean Sea
5950000.00000000;1170000.00000000;100kmE59N11;Mediterranean Sea
6051052.63157895;1161578.94736842;100kmE60N11;Mediterranean Sea
6147894.73684211;1161578.94736842;100kmE61N11;Mediterranean Sea
6210000.00000000;1190000.00000000;100kmE62N11;Mediterranean Sea
1250000.00000000;1250000.00000000;100kmE12N12;North-east Atlantic Ocean
1350000.00000000;1250000.00000000;100kmE13N12;North-east Atlantic Ocean
1450000.00000000;1250000.00000000;100kmE14N12;North-east Atlantic Ocean
1550000.00000000;1250000.00000000;100kmE15N12;North-east Atlantic Ocean
1650000.00000000;1250000.00000000;100kmE16N12;North-east Atlantic Ocean
1750000.00000000;1250000.00000000;100kmE17N12;North-east Atlantic Ocean
1853809.52380952;1256666.66666667;100kmE18N12;North-east Atlantic Ocean
1950000.00000000;1250000.00000000;100kmE19N12;North-east Atlantic Ocean
2050000.00000000;1250000.00000000;100kmE20N12;North-east Atlantic Ocean
2150000.00000000;1250000.00000000;100kmE21N12;North-east Atlantic Ocean
4373333.33333333;1233333.33333333;100kmE43N12;Mediterranean Sea
4460000.00000000;1245555.55555556;100kmE44N12;Mediterranean Sea
4550000.00000000;1250000.00000000;100kmE45N12;Mediterranean Sea
4650000.00000000;1250000.00000000;100kmE46N12;Mediterranean Sea
4750000.00000000;1250000.00000000;100kmE47N12;Mediterranean Sea
4850000.00000000;1250000.00000000;100kmE48N12;Mediterranean Sea
4950000.00000000;1250000.00000000;100kmE49N12;Mediterranean Sea
5050000.00000000;1250000.00000000;100kmE50N12;Mediterranean Sea
5150000.00000000;1250000.00000000;100kmE51N12;Mediterranean Sea
5250000.00000000;1250000.00000000;100kmE52N12;Mediterranean Sea
5350000.00000000;1250000.00000000;100kmE53N12;Mediterranean Sea
5449166.66666667;1251666.66666667;100kmE54N12;Mediterranean Sea
5550000.00000000;1250000.00000000;100kmE55N12;Mediterranean Sea
5650000.00000000;1250000.00000000;100kmE56N12;Mediterranean Sea
5750000.00000000;1250000.00000000;100kmE57N12;Mediterranean Sea
5850000.00000000;1250000.00000000;100kmE58N12;Mediterranean Sea
5950000.00000000;1250000.00000000;100kmE59N12;Mediterranean Sea
6050000.00000000;1250000.00000000;100kmE60N12;Mediterranean Sea
6150000.00000000;1250000.00000000;100kmE61N12;Mediterranean Sea
6245238.09523810;1256666.66666667;100kmE62N12;Mediterranean Sea
6347142.85714286;1271428.57142857;100kmE63N12;Mediterranean Sea
6452857.14285714;1271428.57142857;100kmE64N12;Mediterranean Sea
6545555.55555556;1281111.11111111;100kmE65N12;Mediterranean Sea
1350000.00000000;1350000.00000000;100kmE13N13;North-east Atlantic Ocean
1450000.00000000;1350000.00000000;100kmE14N13;North-east Atlantic Ocean
1550000.00000000;1350000.00000000;100kmE15N13;North-east Atlantic Ocean
1650000.00000000;1350000.00000000;100kmE16N13;North-east Atlantic Ocean
1750000.00000000;1350000.00000000;100kmE17N13;North-east Atlantic Ocean
1850000.00000000;1350000.00000000;100kmE18N13;North-east Atlantic Ocean
1950000.00000000;1350000.00000000;100kmE19N13;North-east Atlantic Ocean
2050000.00000000;1350000.00000000;100kmE20N13;North-east Atlantic Ocean
2150000.00000000;1350000.00000000;100kmE21N13;North-east Atlantic Ocean
4471428.57142857;1352857.14285714;100kmE44N13;Mediterranean Sea
4549000.00000000;1342000.00000000;100kmE45N13;Mediterranean Sea
4650000.00000000;1350000.00000000;100kmE46N13;Mediterranean Sea
4750000.00000000;1350000.00000000;100kmE47N13;Mediterranean Sea
4850000.00000000;1350000.00000000;100kmE48N13;Mediterranean Sea
4950000.00000000;1350000.00000000;100kmE49N13;Mediterranean Sea
5050000.00000000;1350000.00000000;100kmE50N13;Mediterranean Sea
5150000.00000000;1350000.00000000;100kmE51N13;Mediterranean Sea
5250000.00000000;1350000.00000000;100kmE52N13;Mediterranean Sea
5350000.00000000;1350000.00000000;100kmE53N13;Mediterranean Sea
5450000.00000000;1350000.00000000;100kmE54N13;Mediterranean Sea
5550000.00000000;1350000.00000000;100kmE55N13;Mediterranean Sea
5650000.00000000;1350000.00000000;100kmE56N13;Mediterranean Sea
5750000.00000000;1350000.00000000;100kmE57N13;Mediterranean Sea
5850000.00000000;1350000.00000000;100kmE58N13;Mediterranean Sea
5950000.00000000;1350000.00000000;100kmE59N13;Mediterranean Sea
6050000.00000000;1350000.00000000;100kmE60N13;Mediterranean Sea
6150000.00000000;1350000.00000000;100kmE61N13;Mediterranean Sea
6250000.00000000;1350000.00000000;100kmE62N13;Mediterranean Sea
6350000.00000000;1350000.00000000;100kmE63N13;Mediterranean Sea
6450000.00000000;1350000.00000000;100kmE64N13;Mediterranean Sea
6550000.00000000;1350000.00000000;100kmE65N13;Mediterranean Sea
6610000.00000000;1350000.00000000;100kmE66N13;Mediterranean Sea
1450000.00000000;1450000.00000000;100kmE14N14;North-east Atlantic Ocean
1550000.00000000;1450000.00000000;100kmE15N14;North-east Atlantic Ocean
1650000.00000000;1450000.00000000;100kmE16N14;North-east Atlantic Ocean
1750000.00000000;1450000.00000000;100kmE17N14;North-east Atlantic Ocean
1854210.52631579;1441578.94736842;100kmE18N14;North-east Atlantic Ocean
1950000.00000000;1450000.00000000;100kmE19N14;North-east Atlantic Ocean
2050000.00000000;1450000.00000000;100kmE20N14;North-east Atlantic Ocean
2150000.00000000;1450000.00000000;100kmE21N14;North-east Atlantic Ocean
3050000.00000000;1490000.00000000;100kmE30N14;Mediterranean Sea
3166000.00000000;1482000.00000000;100kmE31N14;Mediterranean Sea
3236000.00000000;1474000.00000000;100kmE32N14;Mediterranean Sea
4390000.00000000;1450000.00000000;100kmE43N14;Mediterranean Sea
4458000.00000000;1454000.00000000;100kmE44N14;Mediterranean Sea
4545000.00000000;1458000.00000000;100kmE45N14;Mediterranean Sea
4646521.73913043;1449130.43478261;100kmE46N14;Mediterranean Sea
4760588.23529412;1454705.88235294;100kmE47N14;Mediterranean Sea
4850000.00000000;1450000.00000000;100kmE48N14;Mediterranean Sea
4950000.00000000;1450000.00000000;100kmE49N14;Mediterranean Sea
5050000.00000000;1450000.00000000;100kmE50N14;Mediterranean Sea
5150000.00000000;1450000.00000000;100kmE51N14;Mediterranean Sea
5250000.00000000;1450000.00000000;100kmE52N14;Mediterranean Sea
5350000.00000000;1450000.00000000;100kmE53N14;Mediterranean Sea
5450000.00000000;1450000.00000000;100kmE54N14;Mediterranean Sea
5535714.28571429;1435714.28571429;100kmE55N14;Mediterranean Sea
5670000.00000000;1418000.00000000;100kmE56N14;Mediterranean Sea
5753636.36363636;1422727.27272727;100kmE57N14;Mediterranean Sea
5853478.26086957;1447391.30434783;100kmE58N14;Mediterranean Sea
5950000.00000000;1450000.00000000;100kmE59N14;Mediterranean Sea
6050000.00000000;1450000.00000000;100kmE60N14;Mediterranean Sea
6150000.00000000;1450000.00000000;100kmE61N14;Mediterranean Sea
6250000.00000000;1450000.00000000;100kmE62N14;Mediterranean Sea
6350000.00000000;1450000.00000000;100kmE63N14;Mediterranean Sea
6450000.00000000;1450000.00000000;100kmE64N14;Mediterranean Sea
6550000.00000000;1450000.00000000;100kmE65N14;Mediterranean Sea
6613333.33333333;1456666.66666667;100kmE66N14;Mediterranean Sea
1450000.00000000;1550000.00000000;100kmE14N15;North-east Atlantic Ocean
1550000.00000000;1550000.00000000;100kmE15N15;North-east Atlantic Ocean
1650000.00000000;1550000.00000000;100kmE16N15;North-east Atlantic Ocean
1744545.45454545;1552727.27272727;100kmE17N15;North-east Atlantic Ocean
1851538.46153846;1570000.00000000;100kmE18N15;North-east Atlantic Ocean
1950000.00000000;1550000.00000000;100kmE19N15;North-east Atlantic Ocean
2050000.00000000;1550000.00000000;100kmE20N15;North-east Atlantic Ocean
2150000.00000000;1550000.00000000;100kmE21N15;North-east Atlantic Ocean
2981111.11111111;1554444.44444444;100kmE29N15;Mediterranean Sea
3050000.00000000;1550000.00000000;100kmE30N15;Mediterranean Sea
3148095.23809524;1548095.23809524;100kmE31N15;Mediterranean Sea
3250833.33333333;1548333.33333333;100kmE32N15;Mediterranean Sea
3349166.66666667;1551666.66666667;100kmE33N15;Mediterranean Sea
3443750.00000000;1566250.00000000;100kmE34N15;Mediterranean Sea
3564285.71428571;1581428.57142857;100kmE35N15;Mediterranean Sea
3642500.00000000;1582500.00000000;100kmE36N15;Mediterranean Sea
3746666.66666667;1586666.66666667;100kmE37N15;Mediterranean Sea
3858571.42857143;1584285.71428571;100kmE38N15;Mediterranean Sea
3938888.88888889;1578888.88888889;100kmE39N15;Mediterranean Sea
4046666.66666667;1586666.66666667;100kmE40N15;Mediterranean Sea
4154444.44444444;1581111.11111111;100kmE41N15;Mediterranean Sea
4210000.00000000;1570000.00000000;100kmE42N15;Mediterranean Sea
4380000.00000000;1590000.00000000;100kmE43N15;Mediterranean Sea
4456666.66666667;1556666.66666667;100kmE44N15;Mediterranean Sea
4551818.18181818;1550909.09090909;100kmE45N15;Mediterranean Sea
4642857.14285714;1530000.00000000;100kmE46N15;Mediterranean Sea
4720000.00000000;1510000.00000000;100kmE47N15;Mediterranean Sea
4855454.54545455;1547272.72727273;100kmE48N15;Mediterranean Sea
4950000.00000000;1550000.00000000;100kmE49N15;Mediterranean Sea
5050000.00000000;1550000.00000000;100kmE50N15;Mediterranean Sea
5150000.00000000;1550000.00000000;100kmE51N15;Mediterranean Sea
5250000.00000000;1550000.00000000;100kmE52N15;Mediterranean Sea
5347391.30434783;1546521.73913043;100kmE53N15;Mediterranean Sea
5437142.85714286;1534285.71428571;100kmE54N15;Mediterranean Sea
5560000.00000000;1561428.57142857;100kmE55N15;Mediterranean Sea
5650000.00000000;1560000.00000000;100kmE56N15;Mediterranean Sea
5744545.45454545;1568181.81818182;100kmE57N15;Mediterranean Sea
5844285.71428571;1532857.14285714;100kmE58N15;Mediterranean Sea
5950000.00000000;1550000.00000000;100kmE59N15;Mediterranean Sea
6050000.00000000;1550000.00000000;100kmE60N15;Mediterranean Sea
6150000.00000000;1550000.00000000;100kmE61N15;Mediterranean Sea
6250000.00000000;1550000.00000000;100kmE62N15;Mediterranean Sea
6347272.72727273;1544545.45454545;100kmE63N15;Mediterranean Sea
6452608.69565217;1546521.73913043;100kmE64N15;Mediterranean Sea
6550000.00000000;1550000.00000000;100kmE65N15;Mediterranean Sea
6620000.00000000;1550000.00000000;100kmE66N15;Mediterranean Sea
1450000.00000000;1650000.00000000;100kmE14N16;North-east Atlantic Ocean
1550000.00000000;1650000.00000000;100kmE15N16;North-east Atlantic Ocean
1650000.00000000;1650000.00000000;100kmE16N16;North-east Atlantic Ocean
1750000.00000000;1650000.00000000;100kmE17N16;North-east Atlantic Ocean
1850000.00000000;1650000.00000000;100kmE18N16;North-east Atlantic Ocean
1950000.00000000;1650000.00000000;100kmE19N16;North-east Atlantic Ocean
2050000.00000000;1650000.00000000;100kmE20N16;North-east Atlantic Ocean
2150000.00000000;1650000.00000000;100kmE21N16;North-east Atlantic Ocean
2350000.00000000;1650000.00000000;100kmE23N16;North-east Atlantic Ocean
2450000.00000000;1650000.00000000;100kmE24N16;North-east Atlantic Ocean
2550000.00000000;1650000.00000000;100kmE25N16;North-east Atlantic Ocean
2650000.00000000;1650000.00000000;100kmE26N16;North-east Atlantic Ocean
2750000.00000000;1650000.00000000;100kmE27N16;North-east Atlantic Ocean
2822727.27272727;1646363.63636364;100kmE28N16;North-east Atlantic Ocean
3060000.00000000;1610000.00000000;100kmE30N16;Mediterranean Sea
3290000.00000000;1620000.00000000;100kmE32N16;Mediterranean Sea
3352500.00000000;1632500.00000000;100kmE33N16;Mediterranean Sea
3450000.00000000;1650000.00000000;100kmE34N16;Mediterranean Sea
3550000.00000000;1650000.00000000;100kmE35N16;Mediterranean Sea
3650000.00000000;1650000.00000000;100kmE36N16;Mediterranean Sea
3750000.00000000;1650000.00000000;100kmE37N16;Mediterranean Sea
3850000.00000000;1650000.00000000;100kmE38N16;Mediterranean Sea
3950000.00000000;1650000.00000000;100kmE39N16;Mediterranean Sea
4050000.00000000;1650000.00000000;100kmE40N16;Mediterranean Sea
