GridID,Category,SubstGroup,Substance,Type,Tissue,Unit,BASIS,Threshold,Value,CR
20kmE316N338,Water,Metals,AS,,,µg/l,,3.5,0.740416667,0.211547619
20kmE316N338,Water,Other organohalogens,ATRZ,,,µg/l,,0.6,0.005,0.008333333
20kmE316N338,Water,PAHs,BAP,,,µg/l,,0.00017,0.002791667,16.42156863
20kmE316N338,Water,MAHs,BENZ,,,µg/l,,8,0.025,0.003125
20kmE316N338,Water,Metals,CD,,,µg/l,,0.2,0.024041667,0.120208333
20kmE316N338,Water,Metals,CU,,,µg/l,,0.02,1.012916667,50.64583333
20kmE316N338,Water,Organochlorines,DCE,,,µg/l,,10,0.025,0.0025
20kmE316N338,Water,Organochlorines,DCM,,,µg/l,,20,0.025,0.00125
20kmE316N338,Water,Phthalates,DEHP,,,µg/l,,1.3,0.028958333,0.022275641
20kmE316N338,Water,Phthalates,DEHP,,,µg/l,,1.3,0.028958333,0.022275641
20kmE316N338,Water,Other organohalogens,DIURN,,,µg/l,,0.2,0.015,0.075
20kmE316N338,Water,PAHs,FLU,,,µg/l,,0.0063,0.004645833,0.737433862
20kmE316N338,Water,PAHs,NAP,,,µg/l,,2,0.002854167,0.001427083
20kmE316N338,Water,Metals,NI,,,µg/l,,8.6,0.7825,0.090988372
20kmE316N338,Water,Other organohalogens,NOPHE4,,,µg/l,,0.3,0.005,0.016666667
20kmE316N338,Water,Alkylphenols,OCPHE4,,,µg/l,,0.01,0.005,0.5
20kmE316N338,Water,Metals,PB,,,µg/l,,1.3,0.05875,0.045192308
20kmE316N338,Water,Other organohalogens,SIMZ,,,µg/l,,1,0.005,0.005
20kmE316N364,Water,Metals,AS,,,µg/l,,3.5,1.136666667,0.324761905
20kmE316N364,Water,Metals,CD,,,µg/l,,0.2,0.024444444,0.122222222
20kmE316N364,Water,Metals,CU,,,µg/l,,0.02,0.449444444,22.47222222
20kmE316N364,Water,Metals,NI,,,µg/l,,8.6,0.315,0.036627907
20kmE316N364,Water,Metals,PB,,,µg/l,,1.3,0.135555556,0.104273504
20kmE316N366,Water,PAHs,ANT,,,µg/l,,0.1,0.0025,0.025
20kmE316N366,Water,Metals,AS,,,µg/l,,3.5,0.5,0.142857143
20kmE316N366,Water,Other organohalogens,ATRZ,,,µg/l,,0.6,0.005,0.008333333
20kmE316N366,Water,PAHs,BAP,,,µg/l,,0.00017,0.001,5.882352941
20kmE316N366,Water,MAHs,BENZ,,,µg/l,,8,0.025,0.003125
20kmE316N366,Water,Metals,CD,,,µg/l,,0.2,0.026666667,0.133333333
20kmE316N366,Water,Metals,CU,,,µg/l,,0.02,0.133333333,6.666666667
20kmE316N366,Water,Organochlorines,DCE,,,µg/l,,10,0.025,0.0025
20kmE316N366,Water,Organochlorines,DCM,,,µg/l,,20,0.025,0.00125
20kmE316N366,Water,Phthalates,DEHP,,,µg/l,,1.3,0.053333333,0.041025641
20kmE316N366,Water,Phthalates,DEHP,,,µg/l,,1.3,0.053333333,0.041025641
20kmE316N366,Water,Other organohalogens,DIURN,,,µg/l,,0.2,0.015,0.075
20kmE316N366,Water,PAHs,FLU,,,µg/l,,0.0063,0.0025,0.396825397
20kmE316N366,Water,PAHs,NAP,,,µg/l,,2,0.003333333,0.001666667
20kmE316N366,Water,Metals,NI,,,µg/l,,8.6,0.2,0.023255814
20kmE316N366,Water,Other organohalogens,NOPHE4,,,µg/l,,0.3,0.005,0.016666667
20kmE316N366,Water,Alkylphenols,OCPHE4,,,µg/l,,0.01,0.005,0.5
20kmE316N366,Water,Metals,PB,,,µg/l,,1.3,0.163333333,0.125641026
20kmE316N366,Water,Other organohalogens,SIMZ,,,µg/l,,1,0.005,0.005
20kmE316N368,Water,Metals,AS,,,µg/l,,3.5,1.136111111,0.324603175
20kmE316N368,Water,Metals,CD,,,µg/l,,0.2,0.024444444,0.122222222
20kmE316N368,Water,Metals,CU,,,µg/l,,0.02,0.288888889,14.44444444
20kmE316N368,Water,Metals,NI,,,µg/l,,8.6,0.152222222,0.017700258
20kmE316N368,Water,Metals,PB,,,µg/l,,1.3,0.084444444,0.064957265
20kmE318N336,Water,Metals,AS,,,µg/l,,3.5,1.288,0.368
20kmE318N336,Water,PCBs,CB101,,,µg/l,,2.00E-05,5.00E-04,25
20kmE318N336,Water,PCBs,CB118,,,µg/l,,2.60E-05,0.001,38.46153846
20kmE318N336,Water,PCBs,CB138,,,µg/l,,2.00E-05,5.00E-04,25
20kmE318N336,Water,PCBs,CB153,,,µg/l,,0.001,0.001,1
20kmE318N336,Water,PCBs,CB180,,,µg/l,,2.00E-04,0.0025,12.5
20kmE318N336,Water,Metals,CD,,,µg/l,,0.2,0.024,0.12
20kmE318N336,Water,Metals,CU,,,µg/l,,0.02,0.5345,26.725
20kmE318N336,Water,Other organohalogens,DDTPP,,,µg/l,,0.01,5.00E-04,0.05
20kmE318N336,Water,Other organohalogens,DDTSUM,,,µg/l,,0.025,0.001,0.04
20kmE318N336,Water,Other organohalogens,DLDALD,,,µg/l,,0.005,0.0035,0.7
20kmE318N336,Water,Other organohalogens,HCHSUM,,,µg/l,,0.002,0.006,3
20kmE318N336,Water,Metals,NI,,,µg/l,,8.6,0.329,0.038255814
20kmE318N336,Water,Metals,PB,,,µg/l,,1.3,0.046,0.035384615
20kmE318N338,Water,PAHs,ANT,,,µg/l,,0.1,0.0025,0.025
20kmE318N338,Water,Metals,AS,,,µg/l,,3.5,0.7875,0.225
20kmE318N338,Water,Other organohalogens,ATRZ,,,µg/l,,0.6,0.005,0.008333333
20kmE318N338,Water,PAHs,BAP,,,µg/l,,0.00017,0.00125,7.352941176
20kmE318N338,Water,MAHs,BENZ,,,µg/l,,8,0.025,0.003125
20kmE318N338,Water,Metals,CD,,,µg/l,,0.2,0.025,0.125
20kmE318N338,Water,Metals,CU,,,µg/l,,0.02,1.044166667,52.20833333
20kmE318N338,Water,Organochlorines,DCE,,,µg/l,,10,0.025,0.0025
20kmE318N338,Water,Organochlorines,DCM,,,µg/l,,20,0.025,0.00125
20kmE318N338,Water,Phthalates,DEHP,,,µg/l,,1.3,0.025,0.019230769
20kmE318N338,Water,Phthalates,DEHP,,,µg/l,,1.3,0.025,0.019230769
20kmE318N338,Water,Other organohalogens,DIURN,,,µg/l,,0.2,0.015,0.075
20kmE318N338,Water,PAHs,FLU,,,µg/l,,0.0063,0.002708333,0.42989418
20kmE318N338,Water,PAHs,NAP,,,µg/l,,2,0.002791667,0.001395833
20kmE318N338,Water,Metals,NI,,,µg/l,,8.6,1.075,0.125
20kmE318N338,Water,Other organohalogens,NOPHE4,,,µg/l,,0.3,0.005,0.016666667
20kmE318N338,Water,Alkylphenols,OCPHE4,,,µg/l,,0.01,0.005,0.5
20kmE318N338,Water,Metals,PB,,,µg/l,,1.3,0.085,0.065384615
20kmE318N338,Water,Other organohalogens,SIMZ,,,µg/l,,1,0.005,0.005
20kmE318N368,Water,Metals,AS,,,µg/l,,3.5,1.29,0.368571429
20kmE318N368,Water,Metals,CD,,,µg/l,,0.2,0.025,0.125
20kmE318N368,Water,Metals,CU,,,µg/l,,0.02,0.05,2.5
20kmE318N368,Water,Metals,NI,,,µg/l,,8.6,0.13,0.015116279
20kmE318N368,Water,Metals,PB,,,µg/l,,1.3,0.05,0.038461538
20kmE318N370,Water,Metals,AS,,,µg/l,,3.5,1.18125,0.3375
20kmE318N370,Water,Metals,CD,,,µg/l,,0.2,0.024375,0.121875
20kmE318N370,Water,Metals,CU,,,µg/l,,0.02,0.2825,14.125
20kmE318N370,Water,Metals,NI,,,µg/l,,8.6,0.17875,0.020784884
20kmE318N370,Water,Metals,PB,,,µg/l,,1.3,0.0725,0.055769231
20kmE320N334,Water,Metals,AS,,,µg/l,,3.5,1.79,0.511428571
20kmE320N334,Water,Metals,CD,,,µg/l,,0.2,0.025,0.125
20kmE320N334,Water,Metals,CU,,,µg/l,,0.02,0.34,17
20kmE320N334,Water,Metals,NI,,,µg/l,,8.6,0.22,0.025581395
20kmE320N334,Water,Metals,PB,,,µg/l,,1.3,0.05,0.038461538
20kmE320N336,Water,PAHs,ANT,,,µg/l,,0.1,0.0025,0.025
20kmE320N336,Water,Metals,AS,,,µg/l,,3.5,1.4384,0.410971429
20kmE320N336,Water,Other organohalogens,ATRZ,,,µg/l,,0.6,0.005,0.008333333
20kmE320N336,Water,PAHs,BAP,,,µg/l,,0.00017,0.001583333,9.31372549
20kmE320N336,Water,MAHs,BENZ,,,µg/l,,8,0.025,0.003125
20kmE320N336,Water,Metals,CD,,,µg/l,,0.2,0.025,0.125
20kmE320N336,Water,Metals,CU,,,µg/l,,0.02,0.6188,30.94
20kmE320N336,Water,Organochlorines,DCE,,,µg/l,,10,0.025,0.0025
20kmE320N336,Water,Organochlorines,DCM,,,µg/l,,20,0.025,0.00125
20kmE320N336,Water,Phthalates,DEHP,,,µg/l,,1.3,0.025,0.019230769
20kmE320N336,Water,Phthalates,DEHP,,,µg/l,,1.3,0.025,0.019230769
20kmE320N336,Water,Other organohalogens,DIURN,,,µg/l,,0.2,0.015,0.075
20kmE320N336,Water,PAHs,FLU,,,µg/l,,0.0063,0.0025,0.396825397
20kmE320N336,Water,PAHs,NAP,,,µg/l,,2,0.0025,0.00125
20kmE320N336,Water,Metals,NI,,,µg/l,,8.6,0.4032,0.046883721
20kmE320N336,Water,Other organohalogens,NOPHE4,,,µg/l,,0.3,0.005,0.016666667
20kmE320N336,Water,Alkylphenols,OCPHE4,,,µg/l,,0.01,0.005,0.5
20kmE320N336,Water,Metals,PB,,,µg/l,,1.3,0.05,0.038461538
20kmE320N336,Water,Other organohalogens,SIMZ,,,µg/l,,1,0.005,0.005
20kmE320N338,Water,PAHs,ANT,,,µg/l,,0.1,0.0025,0.025
20kmE320N338,Water,Metals,AS,,,µg/l,,3.5,0.95,0.271428571
20kmE320N338,Water,Other organohalogens,ATRZ,,,µg/l,,0.6,0.005,0.008333333
20kmE320N338,Water,PAHs,BAP,,,µg/l,,0.00017,0.001416667,8.333333333
20kmE320N338,Water,MAHs,BENZ,,,µg/l,,8,0.025,0.003125
20kmE320N338,Water,Metals,CD,,,µg/l,,0.2,0.025,0.125
20kmE320N338,Water,Metals,CU,,,µg/l,,0.02,1.004166667,50.20833333
20kmE320N338,Water,Organochlorines,DCE,,,µg/l,,10,0.025,0.0025
20kmE320N338,Water,Organochlorines,DCM,,,µg/l,,20,0.025,0.00125
20kmE320N338,Water,Phthalates,DEHP,,,µg/l,,1.3,0.03375,0.025961538
20kmE320N338,Water,Phthalates,DEHP,,,µg/l,,1.3,0.03375,0.025961538
20kmE320N338,Water,Other organohalogens,DIURN,,,µg/l,,0.2,0.015,0.075
20kmE320N338,Water,PAHs,FLU,,,µg/l,,0.0063,0.003125,0.496031746
20kmE320N338,Water,PAHs,NAP,,,µg/l,,2,0.002791667,0.001395833
20kmE320N338,Water,Metals,NI,,,µg/l,,8.6,0.636666667,0.074031008
20kmE320N338,Water,Other organohalogens,NOPHE4,,,µg/l,,0.3,0.005,0.016666667
20kmE320N338,Water,Alkylphenols,OCPHE4,,,µg/l,,0.01,0.005,0.5
20kmE320N338,Water,Metals,PB,,,µg/l,,1.3,0.055833333,0.042948718
20kmE320N338,Water,Other organohalogens,SIMZ,,,µg/l,,1,0.005,0.005
20kmE320N368,Water,PAHs,ANT,,,µg/l,,0.1,0.0025,0.025
20kmE320N368,Water,Metals,AS,,,µg/l,,3.5,1.097702703,0.313629344
20kmE320N368,Water,Other organohalogens,ATRZ,,,µg/l,,0.6,0.005,0.008333333
20kmE320N368,Water,PAHs,BAP,,,µg/l,,0.00017,0.001083333,6.37254902
20kmE320N368,Water,MAHs,BENZ,,,µg/l,,8,0.025,0.003125
20kmE320N368,Water,Metals,CD,,,µg/l,,0.2,0.027162162,0.135810811
20kmE320N368,Water,Metals,CU,,,µg/l,,0.02,0.552864865,27.64324324
20kmE320N368,Water,Organochlorines,DCE,,,µg/l,,10,0.025,0.0025
20kmE320N368,Water,Organochlorines,DCM,,,µg/l,,20,0.028125,0.00140625
20kmE320N368,Water,Phthalates,DEHP,,,µg/l,,1.3,0.035416667,0.02724359
20kmE320N368,Water,Phthalates,DEHP,,,µg/l,,1.3,0.035416667,0.02724359
20kmE320N368,Water,Other organohalogens,DIURN,,,µg/l,,0.2,0.015,0.075
20kmE320N368,Water,PAHs,FLU,,,µg/l,,0.0063,0.0025,0.396825397
20kmE320N368,Water,PAHs,NAP,,,µg/l,,2,0.0025,0.00125
20kmE320N368,Water,Metals,NI,,,µg/l,,8.6,0.413648649,0.04809868
20kmE320N368,Water,Other organohalogens,NOPHE4,,,µg/l,,0.3,0.005,0.016666667
20kmE320N368,Water,Alkylphenols,OCPHE4,,,µg/l,,0.01,0.005,0.5
20kmE320N368,Water,Metals,PB,,,µg/l,,1.3,0.608324324,0.467941788
20kmE320N368,Water,Other organohalogens,SIMZ,,,µg/l,,1,0.005,0.005
20kmE320N370,Water,Metals,AS,,,µg/l,,3.5,1.61,0.46
20kmE320N370,Water,Metals,CD,,,µg/l,,0.2,0.025,0.125
20kmE320N370,Water,Metals,CU,,,µg/l,,0.02,0.13,6.5
20kmE320N370,Water,Metals,NI,,,µg/l,,8.6,0.16,0.018604651
20kmE320N370,Water,Metals,PB,,,µg/l,,1.3,0.05,0.038461538
20kmE322N160,Water,Metals,AS,,,µg/l,,3.5,1.82875,0.5225
20kmE322N160,Water,Metals,CD,,,µg/l,,0.2,0.066437375,0.332186875
20kmE322N160,Water,Metals,CR,,,µg/l,,25,1.040625,0.041625
20kmE322N160,Water,Metals,CU,,,µg/l,,0.02,0.87375,43.6875
20kmE322N160,Water,Metals,NI,,,µg/l,,8.6,0.774999875,0.090116265
20kmE322N160,Water,Metals,PB,,,µg/l,,1.3,0.625,0.480769231
20kmE322N160,Water,Metals,ZN,,,µg/l,,1,6.8875,6.8875
20kmE322N368,Water,Metals,AS,,,µg/l,,3.5,0.6896875,0.197053571
20kmE322N368,Water,Other organohalogens,ATRZ,,,µg/l,,0.6,0.002166667,0.003611111
20kmE322N368,Water,MAHs,BENZ,,,µg/l,,8,0.75,0.09375
20kmE322N368,Water,Organochlorines,CCL4,,,µg/l,,12,0.005,0.000416667
20kmE322N368,Water,Metals,CD,,,µg/l,,0.2,0.0196875,0.0984375
20kmE322N368,Water,Organochlorines,CHCL3,,,µg/l,,2.5,0.05,0.02
20kmE322N368,Water,Metals,CU,,,µg/l,,0.02,1.0044375,50.221875
20kmE322N368,Water,Organochlorines,DCE,,,µg/l,,10,1,0.1
20kmE322N368,Water,Other organohalogens,DDTPP,,,µg/l,,0.01,0.001,0.1
20kmE322N368,Water,Other organohalogens,DDTSUM,,,µg/l,,0.025,0.0055,0.22
20kmE322N368,Water,Other organohalogens,DLDALD,,,µg/l,,0.005,0.006833333,1.366666667
20kmE322N368,Water,Other organohalogens,HCHSUM,,,µg/l,,0.002,0.012,6
20kmE322N368,Water,Metals,NI,,,µg/l,,8.6,0.789375,0.091787791
20kmE322N368,Water,Metals,PB,,,µg/l,,1.3,0.26425,0.203269231
20kmE322N368,Water,Alkylphenols,PCP,,,µg/l,,0.4,0.005,0.0125
20kmE322N368,Water,Other organohalogens,SIMZ,,,µg/l,,1,0.0015,0.0015
20kmE322N368,Water,Organotins,TBTIN,,,µg/l,,2.00E-04,0.00025,1.25
20kmE322N368,Water,Organochlorines,TECE,,,µg/l,,10,0.03,0.003
20kmE322N368,Water,Organochlorines,TRCE,,,µg/l,,10,0.05,0.005
20kmE322N368,Water,Organochlorines,TRF,,,µg/l,,0.03,0.02,0.666666667
20kmE322N370,Water,Metals,AS,,,µg/l,,3.5,1.182222222,0.337777778
20kmE322N370,Water,Metals,CD,,,µg/l,,0.2,0.029444444,0.147222222
20kmE322N370,Water,Metals,CU,,,µg/l,,0.02,0.461111111,23.05555556
20kmE322N370,Water,Metals,NI,,,µg/l,,8.6,0.315555556,0.036692506
20kmE322N370,Water,Metals,PB,,,µg/l,,1.3,0.111111111,0.085470085
20kmE324N330,Water,Metals,AS,,,µg/l,,3.5,1.53,0.437142857
20kmE324N330,Water,Metals,CD,,,µg/l,,0.2,0.025,0.125
20kmE324N330,Water,Metals,CU,,,µg/l,,0.02,0.15,7.5
20kmE324N330,Water,Metals,NI,,,µg/l,,8.6,0.16,0.018604651
20kmE324N330,Water,Metals,PB,,,µg/l,,1.3,0.05,0.038461538
20kmE324N340,Water,PAHs,ANT,,,µg/l,,0.1,0.0025,0.025
20kmE324N340,Water,Metals,AS,,,µg/l,,3.5,0.5875,0.167857143
20kmE324N340,Water,Other organohalogens,ATRZ,,,µg/l,,0.6,0.005,0.008333333
20kmE324N340,Water,PAHs,BAP,,,µg/l,,0.00017,0.001666667,9.803921569
20kmE324N340,Water,MAHs,BENZ,,,µg/l,,8,0.025,0.003125
20kmE324N340,Water,Metals,CD,,,µg/l,,0.2,0.235,1.175
20kmE324N340,Water,Metals,CU,,,µg/l,,0.02,5.050833333,252.5416667
20kmE324N340,Water,Organochlorines,DCE,,,µg/l,,10,0.025,0.0025
20kmE324N340,Water,Organochlorines,DCM,,,µg/l,,20,0.025,0.00125
20kmE324N340,Water,Phthalates,DEHP,,,µg/l,,1.3,0.025,0.019230769
20kmE324N340,Water,Phthalates,DEHP,,,µg/l,,1.3,0.025,0.019230769
20kmE324N340,Water,Other organohalogens,DIURN,,,µg/l,,0.2,0.015,0.075
20kmE324N340,Water,PAHs,FLU,,,µg/l,,0.0063,0.003708333,0.588624339
20kmE324N340,Water,PAHs,NAP,,,µg/l,,2,0.004375,0.0021875
20kmE324N340,Water,Metals,NI,,,µg/l,,8.6,0.975833333,0.113468992
20kmE324N340,Water,Other organohalogens,NOPHE4,,,µg/l,,0.3,0.005,0.016666667
20kmE324N340,Water,Alkylphenols,OCPHE4,,,µg/l,,0.01,0.005,0.5
20kmE324N340,Water,Metals,PB,,,µg/l,,1.3,1.51,1.161538462
20kmE324N340,Water,Other organohalogens,SIMZ,,,µg/l,,1,0.005,0.005
20kmE324N346,Water,PAHs,ANT,,,µg/l,,0.1,0.0025,0.025
20kmE324N346,Water,Metals,AS,,,µg/l,,3.5,1.508,0.430857143
20kmE324N346,Water,Other organohalogens,ATRZ,,,µg/l,,0.6,0.005,0.008333333
20kmE324N346,Water,PAHs,BAP,,,µg/l,,0.00017,0.001045455,6.14973262
20kmE324N346,Water,MAHs,BENZ,,,µg/l,,8,0.025,0.003125
20kmE324N346,Water,Metals,CD,,,µg/l,,0.2,0.025,0.125
20kmE324N346,Water,Metals,CU,,,µg/l,,0.02,0.4344,21.72
20kmE324N346,Water,Organochlorines,DCE,,,µg/l,,10,0.025,0.0025
20kmE324N346,Water,Organochlorines,DCM,,,µg/l,,20,0.033863636,0.001693182
20kmE324N346,Water,Phthalates,DEHP,,,µg/l,,1.3,0.025,0.019230769
20kmE324N346,Water,Phthalates,DEHP,,,µg/l,,1.3,0.025,0.019230769
20kmE324N346,Water,Other organohalogens,DIURN,,,µg/l,,0.2,0.015,0.075
20kmE324N346,Water,PAHs,FLU,,,µg/l,,0.0063,0.0025,0.396825397
20kmE324N346,Water,PAHs,NAP,,,µg/l,,2,0.004409091,0.002204545
20kmE324N346,Water,Metals,NI,,,µg/l,,8.6,0.2788,0.032418605
20kmE324N346,Water,Other organohalogens,NOPHE4,,,µg/l,,0.3,0.005,0.016666667
20kmE324N346,Water,Alkylphenols,OCPHE4,,,µg/l,,0.01,0.005,0.5
20kmE324N346,Water,Metals,PB,,,µg/l,,1.3,0.05,0.038461538
20kmE324N346,Water,Other organohalogens,SIMZ,,,µg/l,,1,0.005,0.005
20kmE324N348,Water,PAHs,ANT,,,µg/l,,0.1,0.0025,0.025
20kmE324N348,Water,Metals,AS,,,µg/l,,3.5,1.618888889,0.462539683
20kmE324N348,Water,Other organohalogens,ATRZ,,,µg/l,,0.6,0.005,0.008333333
20kmE324N348,Water,PAHs,BAP,,,µg/l,,0.00017,0.002,11.76470588
20kmE324N348,Water,MAHs,BENZ,,,µg/l,,8,0.027884615,0.003485577
20kmE324N348,Water,Metals,CD,,,µg/l,,0.2,0.025,0.125
20kmE324N348,Water,Metals,CU,,,µg/l,,0.02,0.634444444,31.72222222
20kmE324N348,Water,Organochlorines,DCE,,,µg/l,,10,0.025,0.0025
20kmE324N348,Water,Organochlorines,DCM,,,µg/l,,20,0.035576923,0.001778846
20kmE324N348,Water,Phthalates,DEHP,,,µg/l,,1.3,0.030576923,0.02352071
20kmE324N348,Water,Phthalates,DEHP,,,µg/l,,1.3,0.030576923,0.02352071
20kmE324N348,Water,Other organohalogens,DIURN,,,µg/l,,0.2,0.015,0.075
20kmE324N348,Water,PAHs,FLU,,,µg/l,,0.0063,0.003480769,0.552503053
20kmE324N348,Water,PAHs,NAP,,,µg/l,,2,0.0025,0.00125
20kmE324N348,Water,Metals,NI,,,µg/l,,8.6,0.549259259,0.063867356
20kmE324N348,Water,Other organohalogens,NOPHE4,,,µg/l,,0.3,0.005,0.016666667
20kmE324N348,Water,Alkylphenols,OCPHE4,,,µg/l,,0.01,0.005,0.5
20kmE324N348,Water,Metals,PB,,,µg/l,,1.3,0.051851852,0.03988604
20kmE324N348,Water,Other organohalogens,SIMZ,,,µg/l,,1,0.005,0.005
20kmE324N352,Water,PAHs,ANT,,,µg/l,,0.1,0.0025,0.025
20kmE324N352,Water,Metals,AS,,,µg/l,,3.5,1.164166667,0.332619048
20kmE324N352,Water,Other organohalogens,ATRZ,,,µg/l,,0.6,0.005,0.008333333
20kmE324N352,Water,PAHs,BAP,,,µg/l,,0.00017,0.001083333,6.37254902
20kmE324N352,Water,MAHs,BENZ,,,µg/l,,8,0.025,0.003125
20kmE324N352,Water,Metals,CD,,,µg/l,,0.2,0.025,0.125
20kmE324N352,Water,Metals,CU,,,µg/l,,0.02,0.9925,49.625
20kmE324N352,Water,Organochlorines,DCE,,,µg/l,,10,0.025,0.0025
20kmE324N352,Water,Organochlorines,DCM,,,µg/l,,20,0.025,0.00125
20kmE324N352,Water,Phthalates,DEHP,,,µg/l,,1.3,0.025,0.019230769
20kmE324N352,Water,Phthalates,DEHP,,,µg/l,,1.3,0.025,0.019230769
20kmE324N352,Water,Other organohalogens,DIURN,,,µg/l,,0.2,0.015,0.075
20kmE324N352,Water,PAHs,FLU,,,µg/l,,0.0063,0.0025,0.396825397
20kmE324N352,Water,PAHs,NAP,,,µg/l,,2,0.0025,0.00125
20kmE324N352,Water,Metals,NI,,,µg/l,,8.6,1.808333333,0.210271318
20kmE324N352,Water,Other organohalogens,NOPHE4,,,µg/l,,0.3,0.005,0.016666667
20kmE324N352,Water,Alkylphenols,OCPHE4,,,µg/l,,0.01,0.005,0.5
20kmE324N352,Water,Metals,PB,,,µg/l,,1.3,0.054166667,0.041666667
20kmE324N352,Water,Other organohalogens,SIMZ,,,µg/l,,1,0.005,0.005
20kmE324N354,Water,PAHs,ANT,,,µg/l,,0.1,0.0025,0.025
20kmE324N354,Water,Metals,AS,,,µg/l,,3.5,1.536666667,0.439047619
20kmE324N354,Water,Other organohalogens,ATRZ,,,µg/l,,0.6,0.005,0.008333333
20kmE324N354,Water,PAHs,BAP,,,µg/l,,0.00017,0.002,11.76470588
20kmE324N354,Water,MAHs,BENZ,,,µg/l,,8,0.025,0.003125
20kmE324N354,Water,Metals,CD,,,µg/l,,0.2,0.025,0.125
20kmE324N354,Water,Metals,CU,,,µg/l,,0.02,0.817333333,40.86666667
20kmE324N354,Water,Organochlorines,DCE,,,µg/l,,10,0.025,0.0025
20kmE324N354,Water,Organochlorines,DCM,,,µg/l,,20,0.139090909,0.006954545
20kmE324N354,Water,Phthalates,DEHP,,,µg/l,,1.3,0.042272727,0.032517483
20kmE324N354,Water,Phthalates,DEHP,,,µg/l,,1.3,0.042272727,0.032517483
20kmE324N354,Water,Other organohalogens,DIURN,,,µg/l,,0.2,0.015,0.075
20kmE324N354,Water,PAHs,FLU,,,µg/l,,0.0063,0.003636364,0.577200577
20kmE324N354,Water,PAHs,NAP,,,µg/l,,2,0.003,0.0015
20kmE324N354,Water,Metals,NI,,,µg/l,,8.6,0.741333333,0.08620155
20kmE324N354,Water,Other organohalogens,NOPHE4,,,µg/l,,0.3,0.005,0.016666667
20kmE324N354,Water,Alkylphenols,OCPHE4,,,µg/l,,0.01,0.005,0.5
20kmE324N354,Water,Metals,PB,,,µg/l,,1.3,0.06,0.046153846
20kmE324N354,Water,Other organohalogens,SIMZ,,,µg/l,,1,0.005,0.005
20kmE324N368,Water,Metals,AS,,,µg/l,,3.5,1.53,0.437142857
20kmE324N368,Water,Metals,CD,,,µg/l,,0.2,0.025,0.125
20kmE324N368,Water,Metals,CU,,,µg/l,,0.02,0.31,15.5
20kmE324N368,Water,Metals,NI,,,µg/l,,8.6,0.25,0.029069767
20kmE324N368,Water,Metals,PB,,,µg/l,,1.3,0.026,0.02
20kmE326N232,Water,PAHs,ANT,,,µg/l,,0.1,0.005294292,0.052942917
20kmE326N232,Water,PAHs,BAP,,,µg/l,,0.00017,0.005320833,31.29901961
20kmE326N232,Water,Metals,CD,,,µg/l,,0.2,0.265958132,1.32979066
20kmE326N232,Water,Metals,CU,,,µg/l,,0.02,1.137499896,56.87499479
20kmE326N232,Water,Other organohalogens,DDTPP,,,µg/l,,0.01,0.004777771,0.477777083
20kmE326N232,Water,Other organohalogens,DDTSUM,,,µg/l,,0.025,0.012930549,0.517221944
20kmE326N232,Water,Other organohalogens,DLDALD,,,µg/l,,0.005,0.00815043,1.630086072
20kmE326N232,Water,PAHs,FLU,,,µg/l,,0.0063,0.006811896,1.081253307
20kmE326N232,Water,Other organohalogens,HCHSUM,,,µg/l,,0.002,0.022113969,11.05698464
20kmE326N232,Water,PAHs,NAP,,,µg/l,,2,0.0246274,0.0123137
20kmE326N232,Water,Metals,NI,,,µg/l,,8.6,1.666666549,0.193798436
20kmE326N232,Water,PAHs,PA,,,µg/l,,1.3,0.007651542,0.005885801
20kmE326N232,Water,Metals,PB,,,µg/l,,1.3,1.28472209,0.988247762
20kmE326N232,Water,PAHs,PYR,,,µg/l,,0.023,0.008046813,0.349861413
20kmE326N232,Water,Metals,ZN,,,µg/l,,1,20.84166667,20.84166667
20kmE326N234,Water,PAHs,ANT,,,µg/l,,0.1,0.004779883,0.047798833
20kmE326N234,Water,PAHs,BAP,,,µg/l,,0.00017,0.004985,29.32352941
20kmE326N234,Water,Metals,CD,,,µg/l,,0.2,0.372249783,1.861248917
20kmE326N234,Water,Metals,CU,,,µg/l,,0.02,3.463333167,173.1666583
20kmE326N234,Water,Other organohalogens,DDTPP,,,µg/l,,0.01,0.004,0.4
20kmE326N234,Water,Other organohalogens,DDTSUM,,,µg/l,,0.025,0.010814,0.43256
20kmE326N234,Water,Other organohalogens,DLDALD,,,µg/l,,0.005,0.0066,1.32
20kmE326N234,Water,PAHs,FLU,,,µg/l,,0.0063,0.005520683,0.876298942
20kmE326N234,Water,Other organohalogens,HCHSUM,,,µg/l,,0.002,0.0187995,9.39975
20kmE326N234,Water,PAHs,NAP,,,µg/l,,2,0.0290622,0.0145311
20kmE326N234,Water,Metals,NI,,,µg/l,,8.6,1.138333242,0.13236433
20kmE326N234,Water,PAHs,PA,,,µg/l,,1.3,0.005727583,0.004405833
20kmE326N234,Water,Metals,PB,,,µg/l,,1.3,2.479999925,1.90769225
20kmE326N234,Water,PAHs,PYR,,,µg/l,,0.023,0.005879017,0.25560942
20kmE326N234,Water,Metals,ZN,,,µg/l,,1,18.51333333,18.51333333
20kmE326N330,Water,Metals,AS,,,µg/l,,3.5,1.645,0.47
20kmE326N330,Water,Metals,CD,,,µg/l,,0.2,0.025,0.125
20kmE326N330,Water,Metals,CU,,,µg/l,,0.02,0.175,8.75
